Utt#,Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1403,1375,Mother,Lily020004,it took Paddington quite a while to get ready .,Lily,2871.118,2880.383,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|6|DET] [6|4|POBJ] [7|8|INF] [8|6|XMOD] [9|8|PRED 10|2|PUNCT],[pro:per|it] [v|take&PAST] [n:prop|Paddington] [adv|quite] [det:art|a] [n|while] [inf|to] [v|get] [adj|ready .],,,,,,,,,,MotherofLily_Lily020004_1375
1404,1376,Mother,Lily020004,"he wasn't the sort of bear who believed in taking chances , and by the time he went into the sea , he was wearing so many things he promptly sank .",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|NEG] [4|5|DET] [5|2|PRED] [6|5|NJCT] [7|6|POBJ] [8|9|LINK] [9|5|CMOD] [10|9|JCT] [11|9|XJCT] [12|11|OBJ 13|12|LP] [14|11|CONJ] [15|19|JCT] [16|17|DET] [17|15|POBJ] [18|19|SUBJ] [19|26|CJCT] [20|19|JCT] [21|22|DET] [22|20|POBJ 23|19|LP] [24|26|SUBJ] [25|26|AUX] [26|14|COORD] [27|28|JCT] [28|29|QUANT] [29|32|JCT] [30|32|SUBJ] [31|32|JCT] [32|26|COMP 33|2|PUNCT],[pro:sub|he] [cop|be&PAST&13S~neg|not] [det:art|the] [n|sort] [prep|of] [n|bear] [pro:rel|who] [v|believe-PAST] [adv|in] [part|take-PRESP] [n|chance-PL cm|cm] [coord|and] [prep|by] [det:art|the] [n|time] [pro:sub|he] [v|go&PAST] [prep|into] [det:art|the] [n|sea cm|cm] [pro:sub|he] [aux|be&PAST&13S] [part|wear-PRESP] [adv|so] [qn|many] [n|thing-PL] [pro:sub|he] [adv|prompt&dadj-LY] [v|sink&PAST .],,,,,,,,,,MotherofLily_Lily020004_1376
1405,1377,Mother,Lily020004,"no wonder , cried Judy , you haven't even bothered to blow up your paw bands .",Lily,2880.383,2885.075,[],[1|2|QUANT] [2|11|JCT 3|2|LP] [4|2|ENUM] [5|2|ENUM 6|2|LP] [7|11|SUBJ] [8|11|AUX 9|8|NEG] [10|11|JCT] [11|0|ROOT] [12|13|INF] [13|11|XCOMP] [14|13|JCT] [15|16|MOD] [16|17|MOD] [17|14|POBJ 18|11|PUNCT],[qn|no] [adj|wonder cm|cm] [v|cry-PAST] [n:prop|Judy cm|cm] [pro:per|you] [aux|have~neg|not] [adv|even] [part|bother-PASTP] [inf|to] [v|blow] [adv|up] [det:poss|your] [n|paw] [n|band-PL .],,,,,,,,,,MotherofLily_Lily020004_1377
1406,1378,Mother,Lily020004,"fancy wearing a duffel coat in the water , exclaimed Jonathan .",Lily,2885.075,2888.52,[],[1|0|INCROOT] [2|1|XMOD] [3|5|DET] [4|5|MOD] [5|2|OBJ] [6|5|NJCT] [7|8|DET] [8|6|POBJ 9|10|SUBJ] [10|5|XMOD] [11|10|OBJ 12|1|PUNCT],[n|fancy] [part|wear-PRESP] [det:art|a] [n|duffel] [n|coat] [prep|in] [det:art|the] [n|water cm|cm] [v|exclaim-PAST] [n:prop|Jonathan .],,,,,,,,,,MotherofLily_Lily020004_1378
1407,1379,Mother,Lily020004,"I thought the water might be cold , said Paddington .",Lily,2888.52,2891.375,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|6|SUBJ] [5|6|AUX] [6|2|COMP] [7|6|PRED 8|7|LP] [9|7|ENUM] [10|9|OBJ 11|2|PUNCT],[pro:sub|I] [v|think&PAST] [det:art|the] [n|water] [mod|might] [cop|be] [n|cold cm|cm] [v|say&PAST] [n:prop|Paddington .],,,,,,,,,,MotherofLily_Lily020004_1379
1408,1380,Mother,Lily020004,"after his paw bands had been properly blown up , Paddington went in the water again .",Lily,2891.375,2896.406,[],[1|6|LINK] [2|4|MOD] [3|4|MOD] [4|6|SUBJ] [5|6|AUX] [6|12|CJCT] [7|6|JCT] [8|6|PRED] [9|8|JCT 10|8|LP] [11|12|SUBJ] [12|0|ROOT] [13|12|JCT] [14|15|DET] [15|13|POBJ] [16|12|JCT 17|12|PUNCT],[prep|after] [det:poss|his] [n|paw] [n|band-PL] [aux|have&PAST] [cop|be&PASTP] [adv|proper&dadj-LY] [part|blow&PASTP] [adv|up cm|cm] [n:prop|Paddington] [v|go&PAST] [prep|in] [det:art|the] [n|water] [adv|again .],,,,,,,,,,MotherofLily_Lily020004_1380
1409,1381,Mother,Lily020004,and with some help from Jonathan and Judy he was soon swimming very well indeed .,Lily,2896.406,2900.44,[],[1|0|INCROOT] [2|1|COORD] [3|4|QUANT] [4|2|POBJ] [5|4|NJCT] [6|5|POBJ] [7|2|CONJ] [8|7|COORD] [9|10|SUBJ] [10|8|CMOD] [11|10|JCT] [12|10|XJCT] [13|14|JCT] [14|12|JCT] [15|12|JCT 16|1|PUNCT],[coord|and] [prep|with] [qn|some] [n|help] [prep|from] [n:prop|Jonathan] [coord|and] [n:prop|Judy] [pro:sub|he] [cop|be&PAST&13S] [adv|soon] [part|swim-PRESP] [adv|very] [adv|well] [adv|indeed .],,,,,,,,,,MotherofLily_Lily020004_1381
1410,1382,Lily,Lily020004,a lollipop .,Lily,2900.44,2904.658,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|lollipop .],,,,,,,,,,LilyofLily_Lily020004_1382
1411,1383,Mother,Lily020004,"oh , she's got a lollipop .",Lily,0.0,0.0,[],[1|5|COM 2|1|LP] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|7|DET] [7|5|OBJ 8|5|PUNCT],[co|oh cm|cm] [pro:sub|she~aux|be&3S] [part|get&PASTP] [det:art|a] [n|lollipop .],,,,,,,,,,MotherofLily_Lily020004_1383
1412,1384,Mother,Lily020004,Paddington had barely closed his eyes when he had heard something very strange going on behind him .,Lily,2904.658,2909.683,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|COMP] [5|6|MOD] [6|4|OBJ] [7|9|LINK] [8|9|SUBJ] [9|4|CJCT] [10|9|OBJ2] [11|9|OBJ] [12|13|JCT] [13|9|JCT] [14|13|OBJ] [15|14|JCT] [16|14|JCT] [17|16|POBJ 18|2|PUNCT],[n:prop|Paddington] [v|have&PAST] [adv|bare&dadj-LY] [v|close-PAST] [det:poss|his] [n|eye-PL] [conj|when] [pro:sub|he] [v|have&PAST] [v|hear&PAST] [pro:indef|something] [adv|very] [adj|strange] [n:gerund|go-PRESP] [adv|on] [prep|behind] [pro:obj|him .],,,,,,,,,,MotherofLily_Lily020004_1384
1413,1385,Mother,Lily020004,first there was a loud cry .,Lily,2909.683,2911.635,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|PRED 7|3|PUNCT],[adv|first] [adv|there] [cop|be&PAST&13S] [det:art|a] [adj|loud] [v|cry .],,,,,,,,,,MotherofLily_Lily020004_1385
1414,1386,Mother,Lily020004,then there were the sound of people booing .,Lily,2911.635,2913.281,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|PRED] [6|5|NJCT] [7|6|POBJ] [8|5|XJCT 9|3|PUNCT],[adv:tem|then] [adv|there] [cop|be&PAST] [det:art|the] [n|sound] [prep|of] [n|person&PL] [part|boo-PRESP .],,,,,,,,,,MotherofLily_Lily020004_1386
1415,1387,Mother,Lily020004,"they're watching Mister Briggs' Punch and Judy , explained Missus Brown .",Lily,2913.281,2917.131,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|11|JCT] [5|7|MOD 6|5|POSS] [7|11|SUBJ] [8|7|CONJ] [9|8|COORD 10|7|LP] [11|3|COMP] [12|13|SUBJ] [13|11|OBJ 14|3|PUNCT],[pro:sub|they~aux|be&PRES] [part|watch-PRESP] [n:prop|Mister] [n:prop|Briggs~poss|s] [n:prop|Punch] [coord|and] [n:prop|Judy cm|cm] [v|explain-PAST] [n:prop|Missus] [n:prop|Brown .],,,,,,,,,,MotherofLily_Lily020004_1387
1416,1388,Mother,Lily020004,Paddington jumped up (t:t:interruption),Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[n:prop|Paddington] [v|jump-PAST] [adv|up (mt:interruption)],,,,,,,,,,MotherofLily_Lily020004_1388
1417,1389,Lily,Lily020004,a lollipop .,Lily,2917.131,2920.341,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|lollipop .],,,,,,,,,,LilyofLily_Lily020004_1389
1418,1390,Mother,Lily020004,lollipop .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|lollipop .],,,,,,,,,,MotherofLily_Lily020004_1390
1419,1391,Mother,Lily020004,jumped up and looked at the others as if he could hardly believe his ears .,Lily,2920.341,2923.683,[],[1|0|ROOT] [2|1|JCT] [3|1|CONJ] [4|3|COORD] [5|4|JCT] [6|7|DET] [7|5|POBJ] [8|4|JCT] [9|13|LINK] [10|13|SUBJ] [11|13|AUX] [12|13|JCT] [13|8|CJCT] [14|15|MOD] [15|13|OBJ 16|1|PUNCT],[v|jump-PAST] [adv|up] [coord|and] [v|look-PAST] [prep|at] [det:art|the] [n:pt|others] [adv|as] [conj|if] [pro:sub|he] [mod|could] [adv|hard&dadj-LY] [v|believe] [det:poss|his] [n|ear-PL .],,,,,,,,,,MotherofLily_Lily020004_1391
1420,1392,Mother,Lily020004,but Mister and Missus Brown seemed much too busy with the picnic things to be bothered .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|1|COORD] [3|2|CONJ] [4|3|COORD] [5|6|SUBJ] [6|4|CMOD] [7|6|JCT] [8|9|JCT] [9|6|PRED] [10|9|JCT] [11|13|DET] [12|13|MOD] [13|10|POBJ] [14|16|INF] [15|16|AUX] [16|13|XMOD 17|1|PUNCT],[conj|but] [n:prop|Mister] [coord|and] [n:prop|Missus] [n:prop|Brown] [cop|seem-PAST] [adv|much] [adv|too] [adj|busy] [prep|with] [det:art|the] [n|picnic] [n|thing-PL] [inf|to] [aux|be] [part|bother-PASTP .],,,,,,,,,,MotherofLily_Lily020004_1392
1421,1393,Lily,Lily020004,a ice cream cone .,Lily,2923.683,2932.408,[],[1|4|DET] [2|3|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[det:art|a] [n|ice] [n|cream] [n|cone .],,,,,,,,,,LilyofLily_Lily020004_1393
1422,1394,Mother,Lily020004,oh who's got the ice cream cone ?,Lily,0.0,0.0,[],[1|4|COM] [2|4|LINK 3|4|AUX] [4|0|ROOT] [5|8|DET] [6|7|MOD] [7|8|MOD] [8|4|OBJ 9|4|PUNCT],[co|oh] [pro:rel|who~aux|be&3S] [v|get&PAST] [det:art|the] [n|ice] [n|cream] [n|cone ?],,,,,,,,,,MotherofLily_Lily020004_1394
1423,1395,Mother,Lily020004,xxx .,Lily,0.0,0.0,gasp,[],[],,,,,,,,,,MotherofLily_Lily020004_1395
1424,1396,Mother,Lily020004,where's Paddington asked Jonathan when he and Judy arrived back shortly afterwards carrying ice cream cones and an ice stick .,Lily,2932.408,2938.208,[],[1|2|LINK 2|0|ROOT] [3|4|SUBJ] [4|2|PRED] [5|4|OBJ] [6|10|LINK] [7|10|SUBJ] [8|10|LINK] [9|10|SUBJ] [10|4|CJCT] [11|10|JCT] [12|10|JCT] [13|14|JCT] [14|17|MOD] [15|17|MOD] [16|17|MOD] [17|10|OBJ] [18|17|CONJ] [19|21|DET] [20|21|MOD] [21|18|COORD 22|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Paddington] [v|ask-PAST] [n:prop|Jonathan] [conj|when] [pro:sub|he] [coord|and] [n:prop|Judy] [v|arrive-PAST] [adv|back] [adv|short&dadj-LY] [adv|afterwards] [part|carry-PRESP] [n|ice] [n|cream] [n|cone-PL] [coord|and] [det:art|a] [n|ice] [n|stick .],,,,,,,,,,MotherofLily_Lily020004_1396
1425,1397,Mother,Lily020004,"I hope he's not long said Judy , I brought him a special cone .",Lily,2938.208,2941.456,[],[1|2|SUBJ] [2|0|ROOT] [3|7|SUBJ 4|7|AUX] [5|4|NEG] [6|7|JCT] [7|2|COMP] [8|7|OBJ 9|8|LP] [10|11|SUBJ] [11|7|COMP] [12|11|OBJ] [13|15|DET] [14|15|MOD] [15|11|OBJ 16|2|PUNCT],[pro:sub|I] [v|hope] [pro:sub|he~aux|be&3S] [neg|not] [adv|long] [v|say&PAST] [n:prop|Judy cm|cm] [pro:sub|I] [v|bring&PAST] [pro:obj|him] [det:art|a] [n|special] [n|cone .],,,,,,,,,,MotherofLily_Lily020004_1397
1426,1398,Mother,Lily020004,he'll be most upset if it melts .,Lily,2941.456,2943.49,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|QUANT] [5|3|PRED] [6|8|LINK] [7|8|SUBJ] [8|3|CJCT 9|3|PUNCT],[pro:sub|he~mod|will] [cop|be] [qn|most] [v|upset] [conj|if] [pro:per|it] [v|melt-3S .],,,,,,,,,,MotherofLily_Lily020004_1398
1427,1399,Mother,Lily020004,"xxx , Jonathan glanced up and down the beach , crikey he said , look over there .",Lily,2943.49,2948.056,gasp,[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|3|CONJ] [6|5|COORD] [7|8|DET] [8|6|POBJ 9|6|LP] [10|12|COM] [11|12|SUBJ] [12|6|POBJ 13|3|LP] [14|3|CJCT] [15|14|JCT] [16|14|JCT 17|3|PUNCT],[cm|cm] [n:prop|Jonathan] [v|glance-PAST] [adv|up] [coord|and] [prep|down] [det:art|the] [n|beach cm|cm] [co|crikey] [pro:sub|he] [v|say&PAST cm|cm] [v|look] [adv|over] [adv|there .],,,,,,,,,,MotherofLily_Lily020004_1399
1428,1400,Mother,Lily020004,the Browns gave a gasp as they turned to follow the direction of Jonathan's gaze .,Lily,2948.056,2952.343,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|8|LINK] [7|8|SUBJ] [8|3|CJCT] [9|10|INF] [10|8|XCOMP] [11|12|DET] [12|10|OBJ] [13|12|NJCT] [14|16|MOD 15|14|POSS] [16|13|POBJ 17|3|PUNCT],[det:art|the] [n:prop|Browns] [v|give&PAST] [det:art|a] [n|gasp] [conj|as] [pro:sub|they] [v|turn-PAST] [inf|to] [v|follow] [det:art|the] [n|direction] [prep|of] [n:prop|Jonathan~poss|s] [n|gaze .],,,,,,,,,,MotherofLily_Lily020004_1400
1429,1401,Mother,Lily020004,something very odd seemed to be going on inside the Punch and Judy tent .,Lily,2952.343,2956.091,[],[1|4|LINK] [2|3|JCT] [3|4|SUBJ] [4|0|ROOT] [5|7|INF] [6|7|AUX] [7|4|XCOMP] [8|7|JCT] [9|7|JCT] [10|11|DET] [11|9|POBJ] [12|7|CONJ] [13|14|MOD] [14|12|COORD 15|4|PUNCT],[pro:indef|something] [adv|very] [adj|odd] [cop|seem-PAST] [inf|to] [aux|be] [part|go-PRESP] [adv|on] [prep|inside] [det:art|the] [n:prop|Punch] [coord|and] [n:prop|Judy] [n|tent .],,,,,,,,,,MotherofLily_Lily020004_1401
1430,1402,Mother,Lily020004,"there was a large bulge on one side , and it was heaving up and down almost as if it were alive .",Lily,2956.091,2960.986,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED] [6|5|NJCT] [7|8|QUANT] [8|6|POBJ 9|5|LP] [10|13|LINK] [11|13|SUBJ] [12|13|AUX] [13|2|CJCT] [14|13|JCT] [15|13|CONJ] [16|17|JCT] [17|15|COORD] [18|17|JCT] [19|21|LINK] [20|21|SUBJ] [21|18|CJCT] [22|21|PRED 23|2|PUNCT],[pro:exist|there] [cop|be&PAST&13S] [det:art|a] [adj|large] [n|bulge] [prep|on] [det:num|one] [n|side cm|cm] [coord|and] [pro:per|it] [aux|be&PAST&13S] [part|heave-PRESP] [adv|up] [coord|and] [adv|down] [adv|almost] [adv|as] [conj|if] [pro:per|it] [cop|be&PAST] [adj|alive .],,,,,,,,,,MotherofLily_Lily020004_1402
1431,1403,Mother,Lily020004,"suddenly the tent began moving across the sand , scattering people in all directions .",Lily,2960.986,2965.683,[],[1|4|JCT] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|8|JCT] [7|8|DET] [8|5|OBJ 9|8|LP] [10|8|ENUM] [11|10|OBJ] [12|11|NJCT] [13|14|QUANT] [14|12|POBJ 15|4|PUNCT],[adv|sudden&dadj-LY] [det:art|the] [n|tent] [v|begin&PAST] [n:gerund|move-PRESP] [adv|across] [det:art|the] [n|sand cm|cm] [n:gerund|scatter-PRESP] [n|person&PL] [prep|in] [qn|all] [n|direction-PL .],,,,,,,,,,MotherofLily_Lily020004_1403
1432,1404,Mother,Lily020004,"it just missed a large sand castle , went twice around the ice cream man and headed toward sea .",Lily,2965.683,2970.505,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|7|DET] [5|6|MOD] [6|7|MOD] [7|3|OBJ 8|9|SUBJ] [9|7|XMOD] [10|9|JCT] [11|9|JCT] [12|15|DET] [13|14|MOD] [14|15|MOD] [15|11|POBJ] [16|9|CONJ] [17|16|COORD] [18|17|JCT] [19|18|POBJ 20|3|PUNCT],[pro:per|it] [adv|just] [v|miss-PAST] [det:art|a] [adj|large] [n|sand] [n|castle cm|cm] [v|go&PAST] [adv|twice] [prep|around] [det:art|the] [n|ice] [n|cream] [n|man] [coord|and] [v|head-PAST] [prep|toward] [n|sea .],,,,,,,,,,MotherofLily_Lily020004_1404
1433,1405,Mother,Lily020004,"quick shouted Judy , let's cut it off .",Lily,2970.505,2972.74,[],[1|2|JCT] [2|0|ROOT] [3|2|OBJ 4|3|LP] [5|3|ENUM 6|5|OBJ] [7|5|XCOMP] [8|7|OBJ] [9|7|JCT 10|2|PUNCT],[adv|quick] [part|shout-PASTP] [n:prop|Judy cm|cm] [v|let~pro:obj|us] [v|cut&ZERO] [pro:per|it] [adv|off .],,,,,,,,,,MotherofLily_Lily020004_1405
1434,1406,Mother,Lily020004,but it was too late .,Lily,2972.74,2974.051,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT],[conj|but] [pro:per|it] [cop|be&PAST&13S] [adv|too] [adj|late .],,,,,,,,,,MotherofLily_Lily020004_1406
1435,1407,Mother,Lily020004,"Paddington , cried Judy as a familiar face swam into view .",Lily,2974.051,2979.096,[],[1|3|SUBJ 2|1|LP] [3|0|ROOT] [4|3|OBJ] [5|9|LINK] [6|8|DET] [7|8|MOD] [8|9|SUBJ] [9|3|CJCT] [10|9|JCT] [11|10|POBJ 12|3|PUNCT],[n:prop|Paddington cm|cm] [v|cry-PAST] [n:prop|Judy] [conj|as] [det:art|a] [adj|familiar] [n|face] [v|swim&PAST] [prep|into] [n|view .],,,,,,,,,,MotherofLily_Lily020004_1407
1436,1408,Mother,Lily020004,what on earth are you doing ?,Lily,2979.096,2982.913,[],[1|6|LINK] [2|1|JCT] [3|2|POBJ] [4|6|AUX] [5|6|SUBJ] [6|0|ROOT 7|6|PUNCT],[pro:int|what] [prep|on] [n|earth] [aux|be&PRES] [pro:per|you] [part|do-PRESP ?],,,,,,,,,,MotherofLily_Lily020004_1408
1437,1409,Mother,Lily020004,that's the second time I've had to rescue you .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED] [6|8|SUBJ 7|8|AUX] [8|5|XMOD] [9|10|INF] [10|8|XCOMP] [11|10|OBJ 12|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|the] [adj|second] [n|time] [pro:sub|I~aux|have] [part|have&PASTP] [inf|to] [v|rescue] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020004_1409
1438,1410,Mother,Lily020004,Paddington stared at her in amazement .,Lily,2982.913,2985.236,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|2|JCT] [6|5|POBJ 7|2|PUNCT],[n:prop|Paddington] [v|stare-PAST] [prep|at] [pro:obj|her] [prep|in] [n|amazement .],,,,,,,,,,MotherofLily_Lily020004_1410
1439,1411,Mother,Lily020004,"but I went to rescue you , he said .",Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|INF] [5|3|XCOMP] [6|5|OBJ 7|5|LP] [8|9|SUBJ] [9|5|COMP 10|3|PUNCT],[conj|but] [pro:sub|I] [v|go&PAST] [inf|to] [v|rescue] [pro:per|you cm|cm] [pro:sub|he] [v|say&PAST .],,,,,,,,,,MotherofLily_Lily020004_1411
1440,1412,Lily,Lily020004,seagulls .,Lily,2985.236,2989.241,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|sea+n|gull-PL .],,,,,,,,,,LilyofLily_Lily020004_1412
1441,1413,Mother,Lily020004,seagulls .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|sea+n|gull-PL .],,,,,,,,,,MotherofLily_Lily020004_1413
1442,1414,Mother,Lily020004,Missus Brown said you were being punched by Mister Briggs .,Lily,2989.241,2992.65,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|SUBJ] [5|6|AUX] [6|3|COMP] [7|6|PRED] [8|6|JCT] [9|8|POBJ] [10|6|PRED 11|3|PUNCT],[n:prop|Missus] [n:prop|Brown] [v|say&PAST] [pro:per|you] [aux|be&PAST] [part|be-PRESP] [part|punch-PASTP] [prep|by] [n:prop|Mister] [n:prop|Briggs .],,,,,,,,,,MotherofLily_Lily020004_1414
1443,1415,Mother,Lily020004,Missus Brown (t:t:interruption),Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|Missus] [n:prop|Brown (mt:interruption)],,,,,,,,,,MotherofLily_Lily020004_1415
1444,1416,Lily,Lily020004,seagulls .,Lily,2992.65,2998.946,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|sea+n|gull-PL .],,,,,,,,,,LilyofLily_Lily020004_1416
1445,1417,Mother,Lily020004,seagulls .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|sea+n|gull-PL .],,,,,,,,,,MotherofLily_Lily020004_1417
1446,1418,Mother,Lily020004,Missus Brown looked at Paddington in astonishment .,Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ] [6|5|JCT] [7|6|POBJ 8|3|PUNCT],[n:prop|Missus] [n:prop|Brown] [v|look-PAST] [prep|at] [n:prop|Paddington] [prep|in] [n|astonishment .],,,,,,,,,,MotherofLily_Lily020004_1418
1447,1419,Mother,Lily020004,and then her face cleared .,Lily,0.0,0.0,[],[1|5|LINK] [2|5|JCT] [3|4|MOD] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT],[coord|and] [adv:tem|then] [det:poss|her] [n|face] [v|clear-PAST .],,,,,,,,,,MotherofLily_Lily020004_1419
1448,1420,Mother,Lily020004,"I didn't say Mister Briggs was punching Judy , I said it was his Punch and Judy .",Lily,2998.946,3004.343,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ] [6|8|SUBJ] [7|8|AUX] [8|5|COMP] [9|8|OBJ 10|9|LP] [11|12|SUBJ] [12|8|CJCT] [13|14|SUBJ] [14|12|COMP] [15|16|MOD] [16|14|PRED] [17|16|CONJ] [18|17|COORD 19|4|PUNCT],[pro:sub|I] [mod|do&PAST~neg|not] [v|say] [n:prop|Mister] [n:prop|Briggs] [aux|be&PAST&13S] [part|punch-PRESP] [n:prop|Judy cm|cm] [pro:sub|I] [v|say&PAST] [pro:per|it] [cop|be&PAST&13S] [det:poss|his] [n:prop|Punch] [coord|and] [n:prop|Judy .],,,,,,,,,,MotherofLily_Lily020004_1420
1449,1421,Mother,Lily020004,it's a puppet theater said Judy .,Lily,3004.343,3006.481,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|6|SUBJ] [6|2|PRED] [7|6|OBJ 8|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [n|puppet] [n|theater] [v|say&PAST] [n:prop|Judy .],,,,,,,,,,MotherofLily_Lily020004_1421
1450,1422,Mother,Lily020004,they often have them at the seaside .,Lily,3006.481,3008.576,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|7|DET] [7|5|POBJ 8|3|PUNCT],[pro:sub|they] [adv|often] [v|have] [pro:obj|them] [prep|at] [det:art|the] [n|seaside .],,,,,,,,,,MotherofLily_Lily020004_1422
1451,1423,Mother,Lily020004,"there's one puppet called Mister Punch , and when he gets cross all the audience has to boo .",Lily,3008.576,3013.566,[],[1|2|SUBJ 2|5|LINK] [3|4|QUANT] [4|5|SUBJ] [5|0|ROOT] [6|5|PUNCT] [7|6|COORD 8|7|LP] [9|7|CONJ] [10|12|LINK] [11|12|SUBJ] [12|9|COORD] [13|16|JCT] [14|16|JCT] [15|16|DET] [16|12|OBJ] [17|16|INCROOT] [18|17|JCT] [19|18|POBJ 20|17|PUNCT],[pro:exist|there~cop|be&3S] [det:num|one] [n|puppet] [v|call-PAST] [n:prop|Mister] [n:prop|Punch cm|cm] [coord|and] [conj|when] [pro:sub|he] [v|get-3S] [adj|cross] [adv|all] [det:art|the] [n|audience] [aux|have&3S] [prep|to] [co|boo .],,,,,,,,,,MotherofLily_Lily020004_1423
1452,1424,Lily,Lily020004,a lollipop .,Lily,3013.566,3017.323,CHI has her hand in her mouth again .,[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|lollipop .],,,,,,,,,,LilyofLily_Lily020004_1424
1453,1425,Mother,Lily020004,a lollipop .,Lily,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|a] [n|lollipop .],,,,,,,,,,MotherofLily_Lily020004_1425
1454,1426,Mother,Lily020004,"if it took the Browns a long time to explain a Punch and Judy show to Paddington , it took them even longer to explain Paddington to Mister Briggs .",Lily,3017.323,3023.851,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|8|DET] [7|8|MOD] [8|5|OBJ] [9|10|INF] [10|8|XMOD] [11|12|DET] [12|10|OBJ] [13|12|CONJ] [14|15|MOD] [15|13|COORD] [16|15|NJCT] [17|16|POBJ 18|12|LP] [19|20|SUBJ] [20|12|CJCT] [21|20|OBJ] [22|23|JCT] [23|20|COMP] [24|25|INF] [25|23|XCOMP] [26|25|OBJ] [27|26|JCT] [28|27|POBJ] [29|27|POBJ 30|3|PUNCT],[conj|if] [pro:per|it] [v|take&PAST] [det:art|the] [n:prop|Browns] [det:art|a] [adj|long] [n|time] [inf|to] [v|explain] [det:art|a] [n:prop|Punch] [coord|and] [n:prop|Judy] [n|show] [prep|to] [n:prop|Paddington cm|cm] [pro:per|it] [v|take&PAST] [pro:obj|them] [adv|even] [adj|long-CP] [inf|to] [v|explain] [n:prop|Paddington] [prep|to] [n:prop|Mister] [n:prop|Briggs .],,,,,,,,,,MotherofLily_Lily020004_1426
